Date,,0,Region
Apr 2008,Single_family,145500.0,Maritime_Regions
Apr 2008,One_storey,143300.0,Maritime_Regions
Apr 2008,Two_storey,148400.0,Maritime_Regions
Apr 2008,Townhouse,88900.0,Maritime_Regions
Apr 2008,Apartment,141900.0,Maritime_Regions
May 2008,Composite,145800.0,Maritime_Regions
May 2008,Single_family,146300.0,Maritime_Regions
May 2008,One_storey,143700.0,Maritime_Regions
May 2008,Two_storey,149200.0,Maritime_Regions
May 2008,Townhouse,89900.0,Maritime_Regions
May 2008,Apartment,143800.0,Maritime_Regions
Jun 2008,Composite,146800.0,Maritime_Regions
Jun 2008,Single_family,147200.0,Maritime_Regions
Jun 2008,One_storey,144200.0,Maritime_Regions
Jun 2008,Two_storey,150300.0,Maritime_Regions
Jun 2008,Townhouse,90700.0,Maritime_Regions
Jun 2008,Apartment,146100.0,Maritime_Regions
Jul 2008,Composite,147800.0,Maritime_Regions
Jul 2008,Single_family,148200.0,Maritime_Regions
Jul 2008,One_storey,145500.0,Maritime_Regions
Jul 2008,Two_storey,151400.0,Maritime_Regions
Jul 2008,Townhouse,90100.0,Maritime_Regions
Jul 2008,Apartment,145700.0,Maritime_Regions
Aug 2008,Composite,148900.0,Maritime_Regions
Aug 2008,Single_family,149500.0,Maritime_Regions
Aug 2008,One_storey,146800.0,Maritime_Regions
Aug 2008,Two_storey,152700.0,Maritime_Regions
Aug 2008,Townhouse,90600.0,Maritime_Regions
Aug 2008,Apartment,145200.0,Maritime_Regions
Sep 2008,Composite,150300.0,Maritime_Regions
Sep 2008,Single_family,150800.0,Maritime_Regions
Sep 2008,One_storey,148300.0,Maritime_Regions
Sep 2008,Two_storey,153300.0,Maritime_Regions
Sep 2008,Townhouse,90100.0,Maritime_Regions
Sep 2008,Apartment,145000.0,Maritime_Regions
Oct 2008,Composite,149800.0,Maritime_Regions
Oct 2008,Single_family,150500.0,Maritime_Regions
Oct 2008,One_storey,148500.0,Maritime_Regions
Oct 2008,Two_storey,153100.0,Maritime_Regions
Oct 2008,Townhouse,91700.0,Maritime_Regions
Oct 2008,Apartment,144100.0,Maritime_Regions
Nov 2008,Composite,149600.0,Maritime_Regions
Nov 2008,Single_family,150200.0,Maritime_Regions
Nov 2008,One_storey,148800.0,Maritime_Regions
Nov 2008,Two_storey,152300.0,Maritime_Regions
Nov 2008,Townhouse,94400.0,Maritime_Regions
Nov 2008,Apartment,144000.0,Maritime_Regions
Dec 2008,Composite,149600.0,Maritime_Regions
Dec 2008,Single_family,150100.0,Maritime_Regions
Dec 2008,One_storey,149500.0,Maritime_Regions
Dec 2008,Two_storey,151600.0,Maritime_Regions
Dec 2008,Townhouse,94800.0,Maritime_Regions
Dec 2008,Apartment,144000.0,Maritime_Regions
Jan 2009,Composite,149400.0,Maritime_Regions
Jan 2009,Single_family,149900.0,Maritime_Regions
Jan 2009,One_storey,148800.0,Maritime_Regions
Jan 2009,Two_storey,151800.0,Maritime_Regions
Jan 2009,Townhouse,95400.0,Maritime_Regions
Jan 2009,Apartment,146000.0,Maritime_Regions
Feb 2009,Composite,149000.0,Maritime_Regions
Feb 2009,Single_family,149400.0,Maritime_Regions
Feb 2009,One_storey,148000.0,Maritime_Regions
Feb 2009,Two_storey,151800.0,Maritime_Regions
Feb 2009,Townhouse,96700.0,Maritime_Regions
Feb 2009,Apartment,148500.0,Maritime_Regions
Mar 2009,Composite,149100.0,Maritime_Regions
Mar 2009,Single_family,149300.0,Maritime_Regions
Mar 2009,One_storey,147300.0,Maritime_Regions
Mar 2009,Two_storey,151800.0,Maritime_Regions
Mar 2009,Townhouse,98600.0,Maritime_Regions
Mar 2009,Apartment,152500.0,Maritime_Regions
Apr 2009,Composite,149500.0,Maritime_Regions
Apr 2009,Single_family,149800.0,Maritime_Regions
Apr 2009,One_storey,148100.0,Maritime_Regions
Apr 2009,Two_storey,151500.0,Maritime_Regions
Apr 2009,Townhouse,98300.0,Maritime_Regions
Apr 2009,Apartment,156500.0,Maritime_Regions
May 2009,Composite,150300.0,Maritime_Regions
May 2009,Single_family,150600.0,Maritime_Regions
May 2009,One_storey,149100.0,Maritime_Regions
May 2009,Two_storey,151900.0,Maritime_Regions
May 2009,Townhouse,100200.0,Maritime_Regions
