Date,,0,Region
Jul 2007,Apartment,173700,Saskatchewan
Aug 2007,Composite,197900,Saskatchewan
Aug 2007,Single_family,197800,Saskatchewan
Aug 2007,One_storey,181200,Saskatchewan
Aug 2007,Two_storey,247100,Saskatchewan
Aug 2007,Townhouse,235300,Saskatchewan
Aug 2007,Apartment,178500,Saskatchewan
Sep 2007,Composite,201400,Saskatchewan
Sep 2007,Single_family,201200,Saskatchewan
Sep 2007,One_storey,184800,Saskatchewan
Sep 2007,Two_storey,250800,Saskatchewan
Sep 2007,Townhouse,235900,Saskatchewan
Sep 2007,Apartment,182900,Saskatchewan
Oct 2007,Composite,206500,Saskatchewan
Oct 2007,Single_family,206600,Saskatchewan
Oct 2007,One_storey,189900,Saskatchewan
Oct 2007,Two_storey,256700,Saskatchewan
Oct 2007,Townhouse,233800,Saskatchewan
Oct 2007,Apartment,185200,Saskatchewan
Nov 2007,Composite,209900,Saskatchewan
Nov 2007,Single_family,210100,Saskatchewan
Nov 2007,One_storey,192900,Saskatchewan
Nov 2007,Two_storey,260100,Saskatchewan
Nov 2007,Townhouse,233500,Saskatchewan
Nov 2007,Apartment,185900,Saskatchewan
Dec 2007,Composite,215800,Saskatchewan
Dec 2007,Single_family,217000,Saskatchewan
Dec 2007,One_storey,199900,Saskatchewan
Dec 2007,Two_storey,264400,Saskatchewan
Dec 2007,Townhouse,231900,Saskatchewan
Dec 2007,Apartment,184500,Saskatchewan
Jan 2008,Composite,223100,Saskatchewan
Jan 2008,Single_family,224300,Saskatchewan
Jan 2008,One_storey,205400,Saskatchewan
Jan 2008,Two_storey,275600,Saskatchewan
Jan 2008,Townhouse,241100,Saskatchewan
Jan 2008,Apartment,185000,Saskatchewan
Feb 2008,Composite,231400,Saskatchewan
Feb 2008,Single_family,232100,Saskatchewan
Feb 2008,One_storey,213400,Saskatchewan
Feb 2008,Two_storey,283100,Saskatchewan
Feb 2008,Townhouse,247900,Saskatchewan
Feb 2008,Apartment,199700,Saskatchewan
Mar 2008,Composite,239100,Saskatchewan
Mar 2008,Single_family,239900,Saskatchewan
Mar 2008,One_storey,220100,Saskatchewan
Mar 2008,Two_storey,292200,Saskatchewan
Mar 2008,Townhouse,258900,Saskatchewan
Mar 2008,Apartment,213500,Saskatchewan
Apr 2008,Composite,243900,Saskatchewan
Apr 2008,Single_family,244400,Saskatchewan
Apr 2008,One_storey,225200,Saskatchewan
Apr 2008,Two_storey,295300,Saskatchewan
Apr 2008,Townhouse,272500,Saskatchewan
Apr 2008,Apartment,227100,Saskatchewan
May 2008,Composite,244700,Saskatchewan
May 2008,Single_family,245500,Saskatchewan
May 2008,One_storey,226300,Saskatchewan
May 2008,Two_storey,296400,Saskatchewan
May 2008,Townhouse,272300,Saskatchewan
May 2008,Apartment,226500,Saskatchewan
Jun 2008,Composite,244500,Saskatchewan
Jun 2008,Single_family,245500,Saskatchewan
Jun 2008,One_storey,227400,Saskatchewan
Jun 2008,Two_storey,296200,Saskatchewan
Jun 2008,Townhouse,268100,Saskatchewan
Jun 2008,Apartment,225200,Saskatchewan
Jul 2008,Composite,243300,Saskatchewan
